REGION;EDAD_SEL;TCS_ACT_USARCOMPUTADORA;TCS_ACT_USARCELULAR;TCS_ACT_TRABAJOOCUPACION;TSS_ACT_TRABAJOOCUPACION;EDAD_SEL_percentil;TCS_ACT_USARCOMPUTADORA_percentil;TCS_ACT_USARCELULAR_percentil;TCS_ACT_TRABAJOOCUPACION_percentil;TSS_ACT_TRABAJOOCUPACION_percentil;REGION_NAME
3;45;0;0;150;150.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;35;0;130;300;300.0;0.5;0.05;0.9;0.75;0.75;Noreste
3;18;0;240;0;0.0;0.05;0.05;0.95;0.05;0.05;Noreste
3;37;0;0;640;460.0;0.5;0.05;0.05;0.95;0.9;Noreste
3;27;0;120;880;760.0;0.25;0.05;0.9;0.99;0.99;Noreste
3;42;0;120;0;0.0;0.5;0.05;0.9;0.05;0.05;Noreste
3;47;0;130;0;0.0;0.75;0.05;0.9;0.05;0.05;Noreste
3;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;70;0;0;310;310.0;0.9;0.05;0.05;0.75;0.75;Noreste
3;84;0;130;0;0.0;0.99;0.05;0.9;0.05;0.05;Noreste
3;48;0;60;290;290.0;0.75;0.05;0.75;0.75;0.75;Noreste
3;75;0;0;260;260.0;0.95;0.05;0.05;0.75;0.75;Noreste
3;35;0;180;430;430.0;0.5;0.05;0.95;0.9;0.9;Noreste
3;42;0;70;520;520.0;0.5;0.05;0.9;0.9;0.9;Noreste
3;24;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Noreste
3;69;0;150;0;0.0;0.9;0.05;0.9;0.05;0.05;Noreste
3;58;0;60;720;695.0;0.75;0.05;0.75;0.99;0.99;Noreste
3;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;33;0;90;150;150.0;0.5;0.05;0.9;0.75;0.75;Noreste
3;86;0;90;0;0.0;0.99;0.05;0.9;0.05;0.05;Noreste
3;29;0;0;360;360.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;22;0;160;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;21;0;90;0;0.0;0.1;0.05;0.9;0.05;0.05;Noreste
3;33;0;140;0;0.0;0.5;0.05;0.9;0.05;0.05;Noreste
3;34;0;0;460;460.0;0.5;0.05;0.05;0.9;0.9;Noreste
3;19;0;220;0;0.0;0.1;0.05;0.95;0.05;0.05;Noreste
3;15;0;390;0;0.0;0.05;0.05;0.99;0.05;0.05;Noreste
3;33;0;100;0;0.0;0.5;0.05;0.9;0.05;0.05;Noreste
3;33;0;50;0;0.0;0.5;0.05;0.75;0.05;0.05;Noreste
3;40;0;230;520;260.0;0.5;0.05;0.95;0.9;0.75;Noreste
3;61;0;60;300;275.0;0.9;0.05;0.75;0.75;0.75;Noreste
3;37;0;100;170;170.0;0.5;0.05;0.9;0.75;0.75;Noreste
3;57;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;19;0;220;0;0.0;0.1;0.05;0.95;0.05;0.05;Noreste
3;17;0;40;0;0.0;0.05;0.05;0.75;0.05;0.05;Noreste
3;22;0;200;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;31;50;520;0;0.0;0.5;0.95;0.99;0.05;0.05;Noreste
3;53;0;240;0;0.0;0.75;0.05;0.95;0.05;0.05;Noreste
3;35;0;90;220;220.0;0.5;0.05;0.9;0.75;0.75;Noreste
3;32;0;90;480;480.0;0.5;0.05;0.9;0.9;0.9;Noreste
3;67;0;120;150;150.0;0.9;0.05;0.9;0.75;0.75;Noreste
3;58;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;44;0;200;350;340.0;0.75;0.05;0.95;0.75;0.75;Noreste
3;44;0;90;0;0.0;0.75;0.05;0.9;0.05;0.05;Noreste
3;85;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;37;0;90;0;0.0;0.5;0.05;0.9;0.05;0.05;Noreste
3;29;0;30;640;625.0;0.25;0.05;0.75;0.95;0.95;Noreste
3;37;0;60;550;550.0;0.5;0.05;0.75;0.9;0.95;Noreste
3;19;0;630;0;0.0;0.1;0.05;0.99;0.05;0.05;Noreste
3;73;0;0;150;150.0;0.95;0.05;0.05;0.75;0.75;Noreste
3;37;0;20;550;550.0;0.5;0.05;0.75;0.9;0.95;Noreste
3;37;0;60;480;480.0;0.5;0.05;0.75;0.9;0.9;Noreste
3;26;0;0;480;480.0;0.25;0.05;0.05;0.9;0.9;Noreste
3;42;0;0;480;480.0;0.5;0.05;0.05;0.9;0.9;Noreste
3;28;0;90;250;250.0;0.25;0.05;0.9;0.75;0.75;Noreste
3;23;0;90;550;550.0;0.25;0.05;0.9;0.9;0.95;Noreste
3;52;0;90;300;300.0;0.75;0.05;0.9;0.75;0.75;Noreste
3;42;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;61;0;90;0;0.0;0.9;0.05;0.9;0.05;0.05;Noreste
3;43;0;0;480;480.0;0.5;0.05;0.05;0.9;0.9;Noreste
3;22;0;190;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;70;0;0;240;180.0;0.9;0.05;0.05;0.75;0.75;Noreste
3;51;0;60;0;0.0;0.75;0.05;0.75;0.05;0.05;Noreste
3;26;0;240;160;160.0;0.25;0.05;0.95;0.75;0.75;Noreste
3;34;0;120;420;420.0;0.5;0.05;0.9;0.75;0.9;Noreste
3;56;0;0;300;300.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;59;0;90;0;0.0;0.75;0.05;0.9;0.05;0.05;Noreste
3;63;0;90;0;0.0;0.9;0.05;0.9;0.05;0.05;Noreste
3;34;0;110;480;480.0;0.5;0.05;0.9;0.9;0.9;Noreste
3;68;0;60;0;0.0;0.9;0.05;0.75;0.05;0.05;Noreste
3;63;0;0;300;300.0;0.9;0.05;0.05;0.75;0.75;Noreste
3;40;0;120;240;240.0;0.5;0.05;0.9;0.75;0.75;Noreste
3;61;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;35;0;100;430;410.0;0.5;0.05;0.9;0.9;0.9;Noreste
3;43;180;250;0;0.0;0.5;0.99;0.99;0.05;0.05;Noreste
3;22;60;0;0;0.0;0.25;0.95;0.05;0.05;0.05;Noreste
3;26;60;110;320;285.0;0.25;0.95;0.9;0.75;0.75;Noreste
3;37;0;0;490;490.0;0.5;0.05;0.05;0.9;0.9;Noreste
3;31;0;90;650;620.0;0.5;0.05;0.9;0.95;0.95;Noreste
3;29;0;80;0;0.0;0.25;0.05;0.9;0.05;0.05;Noreste
3;57;0;0;240;240.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;40;0;140;550;520.0;0.5;0.05;0.9;0.9;0.9;Noreste
3;26;0;0;160;160.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;69;0;0;500;500.0;0.9;0.05;0.05;0.9;0.9;Noreste
3;37;0;0;400;385.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;21;0;210;190;190.0;0.1;0.05;0.95;0.75;0.75;Noreste
3;30;0;0;540;525.0;0.25;0.05;0.05;0.9;0.9;Noreste
3;63;0;10;0;0.0;0.9;0.05;0.75;0.05;0.05;Noreste
3;29;0;0;360;270.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;77;0;40;0;0.0;0.95;0.05;0.75;0.05;0.05;Noreste
3;47;0;300;0;0.0;0.75;0.05;0.99;0.05;0.05;Noreste
3;46;0;50;240;240.0;0.75;0.05;0.75;0.75;0.75;Noreste
3;32;0;40;480;480.0;0.5;0.05;0.75;0.9;0.9;Noreste
3;43;0;140;0;0.0;0.5;0.05;0.9;0.05;0.05;Noreste
3;22;0;90;0;0.0;0.25;0.05;0.9;0.05;0.05;Noreste
3;20;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Noreste
3;22;0;0;270;260.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;27;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;58;0;0;320;320.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;47;0;0;870;840.0;0.75;0.05;0.05;0.99;0.99;Noreste
3;57;0;0;350;335.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;68;0;0;280;280.0;0.9;0.05;0.05;0.75;0.75;Noreste
3;86;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;26;0;0;520;505.0;0.25;0.05;0.05;0.9;0.9;Noreste
3;26;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;29;0;20;0;0.0;0.25;0.05;0.75;0.05;0.05;Noreste
3;31;0;60;480;480.0;0.5;0.05;0.75;0.9;0.9;Noreste
3;19;0;150;0;0.0;0.1;0.05;0.9;0.05;0.05;Noreste
3;22;0;140;0;0.0;0.25;0.05;0.9;0.05;0.05;Noreste
3;40;0;0;420;420.0;0.5;0.05;0.05;0.75;0.9;Noreste
3;24;0;180;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;40;0;0;230;230.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;19;0;240;0;0.0;0.1;0.05;0.95;0.05;0.05;Noreste
3;37;0;90;0;0.0;0.5;0.05;0.9;0.05;0.05;Noreste
3;44;0;60;250;250.0;0.75;0.05;0.75;0.75;0.75;Noreste
3;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;28;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Noreste
3;36;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;39;0;0;120;120.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;61;0;0;210;210.0;0.9;0.05;0.05;0.75;0.75;Noreste
3;28;0;0;390;390.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;45;0;0;480;480.0;0.75;0.05;0.05;0.9;0.9;Noreste
3;29;0;240;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;42;0;0;300;285.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;40;0;0;300;300.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;16;0;60;0;0.0;0.05;0.05;0.75;0.05;0.05;Noreste
3;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;37;0;0;400;400.0;0.5;0.05;0.05;0.75;0.9;Noreste
3;14;0;120;0;0.0;0.05;0.05;0.9;0.05;0.05;Noreste
3;20;0;240;0;0.0;0.1;0.05;0.95;0.05;0.05;Noreste
3;51;0;0;350;350.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;17;90;90;0;0.0;0.05;0.95;0.9;0.05;0.05;Noreste
3;40;0;0;360;345.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;15;300;70;0;0.0;0.05;0.99;0.9;0.05;0.05;Noreste
3;39;0;70;450;436.666;0.5;0.05;0.9;0.9;0.9;Noreste
3;52;0;0;540;540.0;0.75;0.05;0.05;0.9;0.9;Noreste
3;34;0;0;720;375.0;0.5;0.05;0.05;0.99;0.75;Noreste
3;34;0;70;350;350.0;0.5;0.05;0.9;0.75;0.75;Noreste
3;24;0;240;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;36;0;110;730;683.331;0.5;0.05;0.9;0.99;0.99;Noreste
3;55;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;15;0;440;0;0.0;0.05;0.05;0.99;0.05;0.05;Noreste
3;60;0;0;430;275.0;0.75;0.05;0.05;0.9;0.75;Noreste
3;22;0;180;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;21;0;90;140;140.0;0.1;0.05;0.9;0.75;0.75;Noreste
3;50;0;0;680;665.0;0.75;0.05;0.05;0.99;0.99;Noreste
3;42;0;50;530;495.0;0.5;0.05;0.75;0.9;0.9;Noreste
3;32;200;90;350;244.999;0.5;0.99;0.9;0.75;0.75;Noreste
3;49;0;0;300;285.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;44;0;40;0;0.0;0.75;0.05;0.75;0.05;0.05;Noreste
3;62;0;40;0;0.0;0.9;0.05;0.75;0.05;0.05;Noreste
3;32;0;0;360;360.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;30;0;0;190;190.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;35;0;0;200;200.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;29;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;32;0;50;0;0.0;0.5;0.05;0.75;0.05;0.05;Noreste
3;46;0;180;780;765.0;0.75;0.05;0.95;0.99;0.99;Noreste
3;25;0;120;0;0.0;0.25;0.05;0.9;0.05;0.05;Noreste
3;44;0;0;460;440.0;0.75;0.05;0.05;0.9;0.9;Noreste
3;48;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;22;0;150;240;240.0;0.25;0.05;0.9;0.75;0.75;Noreste
3;22;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;26;0;0;460;305.0;0.25;0.05;0.05;0.9;0.75;Noreste
3;32;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;35;0;0;390;375.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;23;0;210;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;19;0;180;0;0.0;0.1;0.05;0.95;0.05;0.05;Noreste
3;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;38;0;80;600;566.665;0.5;0.05;0.9;0.95;0.95;Noreste
3;30;0;50;0;0.0;0.25;0.05;0.75;0.05;0.05;Noreste
3;17;0;130;0;0.0;0.05;0.05;0.9;0.05;0.05;Noreste
3;40;0;40;570;555.0;0.5;0.05;0.75;0.9;0.95;Noreste
3;63;0;0;350;350.0;0.9;0.05;0.05;0.75;0.75;Noreste
3;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;15;0;210;0;0.0;0.05;0.05;0.95;0.05;0.05;Noreste
3;45;0;330;600;430.0;0.75;0.05;0.99;0.95;0.9;Noreste
3;24;0;30;600;300.0;0.25;0.05;0.75;0.95;0.75;Noreste
3;36;0;130;480;410.0;0.5;0.05;0.9;0.9;0.9;Noreste
3;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;63;0;0;420;420.0;0.9;0.05;0.05;0.75;0.9;Noreste
3;27;0;120;0;0.0;0.25;0.05;0.9;0.05;0.05;Noreste
3;26;0;60;0;0.0;0.25;0.05;0.75;0.05;0.05;Noreste
3;21;0;90;120;120.0;0.1;0.05;0.9;0.75;0.75;Noreste
3;63;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;65;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;45;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;40;0;320;0;0.0;0.5;0.05;0.99;0.05;0.05;Noreste
3;30;0;340;0;0.0;0.25;0.05;0.99;0.05;0.05;Noreste
3;55;0;330;120;120.0;0.75;0.05;0.99;0.75;0.75;Noreste
3;31;0;510;0;0.0;0.5;0.05;0.99;0.05;0.05;Noreste
3;46;0;0;750;545.0;0.75;0.05;0.05;0.99;0.95;Noreste
3;40;0;0;780;775.0;0.5;0.05;0.05;0.99;0.99;Noreste
3;40;0;430;450;330.0;0.5;0.05;0.99;0.9;0.75;Noreste
3;32;0;210;330;330.0;0.5;0.05;0.95;0.75;0.75;Noreste
3;56;0;30;540;540.0;0.75;0.05;0.75;0.9;0.9;Noreste
3;47;0;0;350;350.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;22;0;120;0;0.0;0.25;0.05;0.9;0.05;0.05;Noreste
3;36;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;39;0;30;680;665.0;0.5;0.05;0.75;0.99;0.99;Noreste
3;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;58;0;60;500;420.0;0.75;0.05;0.75;0.9;0.9;Noreste
3;45;0;0;570;570.0;0.75;0.05;0.05;0.9;0.95;Noreste
3;24;0;160;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;70;250;0;0;0.0;0.9;0.99;0.05;0.05;0.05;Noreste
3;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;27;0;180;0;0.0;0.25;0.05;0.95;0.05;0.05;Noreste
3;66;0;0;630;630.0;0.9;0.05;0.05;0.95;0.95;Noreste
3;36;0;0;550;550.0;0.5;0.05;0.05;0.9;0.95;Noreste
3;56;0;60;250;250.0;0.75;0.05;0.75;0.75;0.75;Noreste
3;44;0;0;410;395.0;0.75;0.05;0.05;0.75;0.9;Noreste
3;30;0;100;250;250.0;0.25;0.05;0.9;0.75;0.75;Noreste
3;44;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;21;0;60;0;0.0;0.1;0.05;0.75;0.05;0.05;Noreste
3;36;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;24;0;0;240;240.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;51;0;180;650;635.0;0.75;0.05;0.95;0.95;0.99;Noreste
3;34;0;0;160;160.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;52;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;28;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;14;0;450;0;0.0;0.05;0.05;0.99;0.05;0.05;Noreste
3;54;0;0;300;300.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;51;0;130;640;575.0;0.75;0.05;0.9;0.95;0.95;Noreste
3;50;0;0;340;340.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;51;0;290;150;150.0;0.75;0.05;0.99;0.75;0.75;Noreste
3;90;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;63;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;19;0;580;0;0.0;0.1;0.05;0.99;0.05;0.05;Noreste
3;60;0;310;0;0.0;0.75;0.05;0.99;0.05;0.05;Noreste
3;32;0;0;720;675.0;0.5;0.05;0.05;0.99;0.99;Noreste
3;46;0;0;350;350.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;63;0;0;570;570.0;0.9;0.05;0.05;0.9;0.95;Noreste
3;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Noreste
3;17;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Noreste
5;30;0;90;370;370.0;0.25;0.05;0.9;0.75;0.75;Pampeana
5;45;0;130;190;190.0;0.75;0.05;0.9;0.75;0.75;Pampeana
5;70;420;60;0;0.0;0.9;0.99;0.75;0.05;0.05;Pampeana
5;82;0;50;0;0.0;0.99;0.05;0.75;0.05;0.05;Pampeana
5;64;0;120;0;0.0;0.9;0.05;0.9;0.05;0.05;Pampeana
5;46;0;0;530;530.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;43;0;0;660;660.0;0.5;0.05;0.05;0.95;0.99;Pampeana
5;21;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Pampeana
5;37;0;30;560;560.0;0.5;0.05;0.75;0.9;0.95;Pampeana
5;33;0;0;700;700.0;0.5;0.05;0.05;0.99;0.99;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;49;0;0;510;510.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;90;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;21;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Pampeana
5;42;0;0;630;600.0;0.5;0.05;0.05;0.95;0.95;Pampeana
5;45;0;0;540;540.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;21;0;90;580;580.0;0.1;0.05;0.9;0.95;0.95;Pampeana
5;38;0;0;90;45.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;24;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Pampeana
5;25;0;0;480;480.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;35;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;82;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;57;0;0;520;520.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;52;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;26;0;30;550;505.0;0.25;0.05;0.75;0.9;0.9;Pampeana
5;63;0;0;630;630.0;0.9;0.05;0.05;0.95;0.95;Pampeana
5;28;0;0;270;270.0;0.25;0.05;0.05;0.75;0.75;Pampeana
5;38;0;50;310;300.0;0.5;0.05;0.75;0.75;0.75;Pampeana
5;61;0;0;540;510.0;0.9;0.05;0.05;0.9;0.9;Pampeana
5;40;0;0;300;300.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;17;0;160;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;28;0;0;750;750.0;0.25;0.05;0.05;0.99;0.99;Pampeana
5;65;0;0;270;270.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;50;0;0;480;480.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;65;0;0;360;360.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;36;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;17;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Pampeana
5;29;0;0;430;430.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;31;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;40;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;40;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;37;0;0;530;530.0;0.5;0.05;0.05;0.9;0.9;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;41;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;55;0;0;720;720.0;0.75;0.05;0.05;0.99;0.99;Pampeana
5;63;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;27;0;310;360;360.0;0.25;0.05;0.99;0.75;0.75;Pampeana
5;24;0;30;300;150.0;0.25;0.05;0.75;0.75;0.75;Pampeana
5;59;0;120;300;300.0;0.75;0.05;0.9;0.75;0.75;Pampeana
5;42;0;0;820;760.0;0.5;0.05;0.05;0.99;0.99;Pampeana
5;29;0;0;500;500.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;19;0;60;0;0.0;0.1;0.05;0.75;0.05;0.05;Pampeana
5;80;190;0;0;0.0;0.99;0.99;0.05;0.05;0.05;Pampeana
5;78;210;0;0;0.0;0.99;0.99;0.05;0.05;0.05;Pampeana
5;41;0;0;380;380.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;16;0;120;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;55;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;85;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;58;0;60;370;355.0;0.75;0.05;0.75;0.75;0.75;Pampeana
5;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;50;0;170;220;220.0;0.75;0.05;0.95;0.75;0.75;Pampeana
5;76;0;0;530;335.0;0.95;0.05;0.05;0.9;0.75;Pampeana
5;36;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;20;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Pampeana
5;40;0;60;360;360.0;0.5;0.05;0.75;0.75;0.75;Pampeana
5;42;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;34;0;0;480;480.0;0.5;0.05;0.05;0.9;0.9;Pampeana
5;22;0;40;0;0.0;0.25;0.05;0.75;0.05;0.05;Pampeana
5;44;0;120;0;0.0;0.75;0.05;0.9;0.05;0.05;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;33;0;60;0;0.0;0.5;0.05;0.75;0.05;0.05;Pampeana
5;27;0;80;0;0.0;0.25;0.05;0.9;0.05;0.05;Pampeana
5;19;180;270;0;0.0;0.1;0.99;0.99;0.05;0.05;Pampeana
5;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;44;0;270;420;420.0;0.75;0.05;0.99;0.75;0.9;Pampeana
5;25;0;60;610;610.0;0.25;0.05;0.75;0.95;0.95;Pampeana
5;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;30;0;0;530;530.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;84;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;26;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Pampeana
5;59;0;0;210;210.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;16;0;120;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;76;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;59;0;60;340;325.0;0.75;0.05;0.75;0.75;0.75;Pampeana
5;72;0;0;230;230.0;0.95;0.05;0.05;0.75;0.75;Pampeana
5;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;43;0;0;420;420.0;0.5;0.05;0.05;0.75;0.9;Pampeana
5;32;0;0;480;475.0;0.5;0.05;0.05;0.9;0.9;Pampeana
5;26;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Pampeana
5;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;25;0;60;0;0.0;0.25;0.05;0.75;0.05;0.05;Pampeana
5;41;0;60;0;0.0;0.5;0.05;0.75;0.05;0.05;Pampeana
5;45;0;0;830;830.0;0.75;0.05;0.05;0.99;0.99;Pampeana
5;18;0;0;20;20.0;0.05;0.05;0.05;0.75;0.75;Pampeana
5;33;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;35;0;90;180;180.0;0.5;0.05;0.9;0.75;0.75;Pampeana
5;43;90;0;260;260.0;0.5;0.95;0.05;0.75;0.75;Pampeana
